timestamp,yes_price
2026-03-30 15:00:00+00:00,0.3979
2026-03-31 03:00:00+00:00,0.6007
2026-03-31 15:00:00+00:00,0.7044
2026-04-01 03:00:00+00:00,0.75
2026-04-01 15:00:00+00:00,0.5067
2026-04-02 03:00:00+00:00,0.8166
2026-04-02 15:00:00+00:00,0.874
2026-04-03 03:00:00+00:00,0.8352
2026-04-03 15:00:00+00:00,0.7771
2026-04-04 03:00:00+00:00,0.802
2026-04-04 15:00:00+00:00,0.644
2026-04-05 03:00:00+00:00,0.4736
2026-04-05 15:00:00+00:00,0.242
2026-04-06 03:00:00+00:00,0.3346
