timestamp,yes_price
2026-04-03 08:00:00,0.52
2026-04-03 11:00:00,0.52
2026-04-03 13:00:00,0.52
2026-04-03 14:00:00,0.45
2026-04-03 15:00:00,0.423
2026-04-03 18:00:00,0.423
2026-04-03 19:00:00,0.423
2026-04-03 21:00:00,0.423
2026-04-03 23:00:00,0.426
2026-04-04 00:00:00,0.426
2026-04-04 01:00:00,0.426
2026-04-04 02:00:00,0.426
2026-04-04 05:00:00,0.455
2026-04-04 14:00:00,0.455
2026-04-04 15:00:00,0.4777
2026-04-04 16:00:00,0.4777
2026-04-04 17:00:00,0.4777
2026-04-04 19:00:00,0.4777
2026-04-04 22:00:00,0.4777
2026-04-05 02:00:00,0.44
2026-04-05 08:00:00,0.49
2026-04-05 17:00:00,0.49
2026-04-05 18:00:00,0.43920000000000003
2026-04-05 21:00:00,0.43920000000000003
2026-04-05 22:00:00,0.43920000000000003
2026-04-05 23:00:00,0.43920000000000003
2026-04-06 00:00:00,0.44
2026-04-06 01:00:00,0.5489999999999999
2026-04-06 03:00:00,0.5652
2026-04-06 04:00:00,0.5652
2026-04-06 08:00:00,0.5738
2026-04-06 09:00:00,0.5738
2026-04-06 12:00:00,0.5738
2026-04-06 13:00:00,0.6186
2026-04-06 14:00:00,0.6186
2026-04-06 15:00:00,0.5392
2026-04-06 17:00:00,0.6141
2026-04-06 20:00:00,0.6141
2026-04-06 21:00:00,0.6141
2026-04-06 22:00:00,0.6141
2026-04-06 23:00:00,0.6187
2026-04-07 00:00:00,0.62
2026-04-07 01:00:00,0.62
2026-04-07 02:00:00,0.6108
2026-04-07 03:00:00,0.6
2026-04-07 04:00:00,0.6
2026-04-07 10:00:00,0.6
2026-04-07 11:00:00,0.6
2026-04-07 12:00:00,0.63
2026-04-07 13:00:00,0.6451
2026-04-07 15:00:00,0.65
2026-04-07 16:00:00,0.65
2026-04-07 17:00:00,0.65
2026-04-07 18:00:00,0.71
2026-04-07 19:00:00,0.7902
2026-04-07 20:00:00,0.762
2026-04-07 21:00:00,0.8066
2026-04-07 22:00:00,0.7861
2026-04-07 23:00:00,0.78
2026-04-08 00:00:00,0.7813
2026-04-08 01:00:00,0.7813
2026-04-08 02:00:00,0.78
2026-04-08 03:00:00,0.78
2026-04-08 04:00:00,0.77
2026-04-08 05:00:00,0.78
2026-04-08 07:00:00,0.78
2026-04-08 09:00:00,0.78
2026-04-08 10:00:00,0.78
2026-04-08 12:00:00,0.78
2026-04-08 13:00:00,0.774
2026-04-08 14:00:00,0.774
2026-04-08 15:00:00,0.774
2026-04-08 16:00:00,0.77
2026-04-08 17:00:00,0.77
2026-04-08 18:00:00,0.77
2026-04-08 19:00:00,0.7793000000000001
2026-04-08 20:00:00,0.75
2026-04-08 21:00:00,0.75
2026-04-08 22:00:00,0.7498
2026-04-08 23:00:00,0.7498
2026-04-09 00:00:00,0.7701
2026-04-09 01:00:00,0.75
2026-04-09 02:00:00,0.75
2026-04-09 03:00:00,0.7508
2026-04-09 04:00:00,0.7437999999999999
2026-04-09 05:00:00,0.7746
2026-04-09 06:00:00,0.7746
2026-04-09 07:00:00,0.735
2026-04-09 11:00:00,0.735
2026-04-09 12:00:00,0.7451000000000001
2026-04-09 13:00:00,0.7256999999999999
